match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1483733,2025,2025-06-09,"Scott Page Field, Vinor",1,0.1,Norway,Austria,Khizer Ahmed,Ibrahim Rahimi,Waqar Zalmai,0,0,,,,,,,,,
1483733,2025,2025-06-09,"Scott Page Field, Vinor",1,0.2,Norway,Austria,Khizer Ahmed,Ibrahim Rahimi,Waqar Zalmai,2,0,,,,,,,,,
1483733,2025,2025-06-09,"Scott Page Field, Vinor",1,0.3,Norway,Austria,Khizer Ahmed,Ibrahim Rahimi,Waqar Zalmai,0,1,1,,,,,,,,
1483733,2025,2025-06-09,"Scott Page Field, Vinor",1,0.4,Norway,Austria,Khizer Ahmed,Ibrahim Rahimi,Waqar Zalmai,2,0,,,,,,,,,
1483733,2025,2025-06-09,"Scott Page Field, Vinor",1,0.5,Norway,Austria,Khizer Ahmed,Ibrahim Rahimi,Waqar Zalmai,0,0,,,,,,,,,
1483733,2025,2025-06-09,"Scott Page Field, Vinor",1,0.6,Norway,Austria,Khizer Ahmed,Ibrahim Rahimi,Waqar Zalmai,0,0,,,,,,,,,
1483733,2025,2025-06-09,"Scott Page Field, Vinor",1,0.7,Norway,Austria,Khizer Ahmed,Ibrahim Rahimi,Waqar Zalmai,0,1,1,,,,,,,,
1483733,2025,2025-06-09,"Scott Page Field, Vinor",1,0.8,Norway,Austria,Khizer Ahmed,Ibrahim Rahimi,Waqar Zalmai,0,0,,,,,,,,,
1483733,2025,2025-06-09,"Scott Page Field, Vinor",1,1.1,Norway,Austria,Ibrahim Rahimi,Khizer Ahmed,Aqib Iqbal,0,0,,,,,,,,,
1483733,2025,2025-06-09,"Scott Page Field, Vinor",1,1.2,Norway,Austria,Ibrahim Rahimi,Khizer Ahmed,Aqib Iqbal,4,0,,,,,,,,,
1483733,2025,2025-06-09,"Scott Page Field, Vinor",1,1.3,Norway,Austria,Ibrahim Rahimi,Khizer Ahmed,Aqib Iqbal,6,0,,,,,,,,,
1483733,2025,2025-06-09,"Scott Page Field, Vinor",1,1.4,Norway,Austria,Ibrahim Rahimi,Khizer Ahmed,Aqib Iqbal,0,0,,,,,,,,,
1483733,2025,2025-06-09,"Scott Page Field, Vinor",1,1.5,Norway,Austria,Ibrahim Rahimi,Khizer Ahmed,Aqib Iqbal,4,0,,,,,,,,,
1483733,2025,2025-06-09,"Scott Page Field, Vinor",1,1.6,Norway,Austria,Ibrahim Rahimi,Khizer Ahmed,Aqib Iqbal,0,0,,,,,,,,,
1483733,2025,2025-06-09,"Scott Page Field, Vinor",1,2.1,Norway,Austria,Khizer Ahmed,Ibrahim Rahimi,Waqar Zalmai,1,0,,,,,,,,,
1483733,2025,2025-06-09,"Scott Page Field, Vinor",1,2.2,Norway,Austria,Ibrahim Rahimi,Khizer Ahmed,Waqar Zalmai,2,0,,,,,,,,,
1483733,2025,2025-06-09,"Scott Page Field, Vinor",1,2.3,Norway,Austria,Ibrahim Rahimi,Khizer Ahmed,Waqar Zalmai,0,1,1,,,,,,,,
1483733,2025,2025-06-09,"Scott Page Field, Vinor",1,2.4,Norway,Austria,Ibrahim Rahimi,Khizer Ahmed,Waqar Zalmai,1,0,,,,,,,,,
1483733,2025,2025-06-09,"Scott Page Field, Vinor",1,2.5,Norway,Austria,Khizer Ahmed,Ibrahim Rahimi,Waqar Zalmai,1,0,,,,,,,,,
1483733,2025,2025-06-09,"Scott Page Field, Vinor",1,2.6,Norway,Austria,Ibrahim Rahimi,Khizer Ahmed,Waqar Zalmai,0,0,,,,,,,,,
