match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,0.1,England,New Zealand,PD Salt,JC Buttler,MJ Henry,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,0.2,England,New Zealand,JC Buttler,PD Salt,MJ Henry,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,0.3,England,New Zealand,JC Buttler,PD Salt,MJ Henry,6,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,0.4,England,New Zealand,JC Buttler,PD Salt,MJ Henry,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,0.5,England,New Zealand,JC Buttler,PD Salt,MJ Henry,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,0.6,England,New Zealand,PD Salt,JC Buttler,MJ Henry,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,1.1,England,New Zealand,JC Buttler,PD Salt,JA Duffy,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,1.2,England,New Zealand,JC Buttler,PD Salt,JA Duffy,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,1.3,England,New Zealand,PD Salt,JC Buttler,JA Duffy,2,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,1.4,England,New Zealand,PD Salt,JC Buttler,JA Duffy,0,0,,,,,,caught,PD Salt,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,1.5,England,New Zealand,JG Bethell,JC Buttler,JA Duffy,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,1.6,England,New Zealand,JG Bethell,JC Buttler,JA Duffy,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,2.1,England,New Zealand,JC Buttler,JG Bethell,MJ Henry,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,2.2,England,New Zealand,JG Bethell,JC Buttler,MJ Henry,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,2.3,England,New Zealand,JG Bethell,JC Buttler,MJ Henry,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,2.4,England,New Zealand,JG Bethell,JC Buttler,MJ Henry,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,2.5,England,New Zealand,JG Bethell,JC Buttler,MJ Henry,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,2.6,England,New Zealand,JG Bethell,JC Buttler,MJ Henry,2,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,3.1,England,New Zealand,JC Buttler,JG Bethell,JA Duffy,0,1,1,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,3.2,England,New Zealand,JC Buttler,JG Bethell,JA Duffy,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,3.3,England,New Zealand,JG Bethell,JC Buttler,JA Duffy,2,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,3.4,England,New Zealand,JG Bethell,JC Buttler,JA Duffy,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,3.5,England,New Zealand,JG Bethell,JC Buttler,JA Duffy,6,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,3.6,England,New Zealand,JG Bethell,JC Buttler,JA Duffy,4,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,3.7,England,New Zealand,JG Bethell,JC Buttler,JA Duffy,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,4.1,England,New Zealand,JG Bethell,JC Buttler,MJ Henry,0,0,,,,,,caught and bowled,JG Bethell,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,4.2,England,New Zealand,HC Brook,JC Buttler,MJ Henry,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,4.3,England,New Zealand,HC Brook,JC Buttler,MJ Henry,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,4.4,England,New Zealand,HC Brook,JC Buttler,MJ Henry,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,4.5,England,New Zealand,HC Brook,JC Buttler,MJ Henry,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,4.6,England,New Zealand,HC Brook,JC Buttler,MJ Henry,4,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,5.1,England,New Zealand,JC Buttler,HC Brook,KA Jamieson,4,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,5.2,England,New Zealand,JC Buttler,HC Brook,KA Jamieson,4,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,5.3,England,New Zealand,JC Buttler,HC Brook,KA Jamieson,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,5.4,England,New Zealand,HC Brook,JC Buttler,KA Jamieson,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,5.5,England,New Zealand,HC Brook,JC Buttler,KA Jamieson,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,5.6,England,New Zealand,JC Buttler,HC Brook,KA Jamieson,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,6.1,England,New Zealand,JC Buttler,HC Brook,MJ Santner,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,6.2,England,New Zealand,JC Buttler,HC Brook,MJ Santner,2,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,6.3,England,New Zealand,JC Buttler,HC Brook,MJ Santner,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,6.4,England,New Zealand,HC Brook,JC Buttler,MJ Santner,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,6.5,England,New Zealand,JC Buttler,HC Brook,MJ Santner,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,6.6,England,New Zealand,HC Brook,JC Buttler,MJ Santner,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,7.1,England,New Zealand,HC Brook,JC Buttler,JDS Neesham,6,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,7.2,England,New Zealand,HC Brook,JC Buttler,JDS Neesham,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,7.3,England,New Zealand,HC Brook,JC Buttler,JDS Neesham,6,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,7.4,England,New Zealand,HC Brook,JC Buttler,JDS Neesham,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,7.5,England,New Zealand,JC Buttler,HC Brook,JDS Neesham,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,7.6,England,New Zealand,HC Brook,JC Buttler,JDS Neesham,0,0,,,,,,bowled,HC Brook,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,8.1,England,New Zealand,JC Buttler,T Banton,MJ Santner,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,8.2,England,New Zealand,T Banton,JC Buttler,MJ Santner,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,8.3,England,New Zealand,T Banton,JC Buttler,MJ Santner,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,8.4,England,New Zealand,T Banton,JC Buttler,MJ Santner,2,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,8.5,England,New Zealand,T Banton,JC Buttler,MJ Santner,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,8.6,England,New Zealand,JC Buttler,T Banton,MJ Santner,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,9.1,England,New Zealand,T Banton,JC Buttler,JDS Neesham,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,9.2,England,New Zealand,JC Buttler,T Banton,JDS Neesham,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,9.3,England,New Zealand,JC Buttler,T Banton,JDS Neesham,0,1,,,,1,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,9.4,England,New Zealand,T Banton,JC Buttler,JDS Neesham,4,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,9.5,England,New Zealand,T Banton,JC Buttler,JDS Neesham,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,9.6,England,New Zealand,T Banton,JC Buttler,JDS Neesham,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,10.1,England,New Zealand,T Banton,JC Buttler,MJ Santner,0,0,,,,,,caught,T Banton,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,10.2,England,New Zealand,SM Curran,JC Buttler,MJ Santner,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,10.3,England,New Zealand,SM Curran,JC Buttler,MJ Santner,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,10.4,England,New Zealand,JC Buttler,SM Curran,MJ Santner,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,10.5,England,New Zealand,JC Buttler,SM Curran,MJ Santner,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,10.6,England,New Zealand,SM Curran,JC Buttler,MJ Santner,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,11.1,England,New Zealand,SM Curran,JC Buttler,MG Bracewell,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,11.2,England,New Zealand,JC Buttler,SM Curran,MG Bracewell,2,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,11.3,England,New Zealand,JC Buttler,SM Curran,MG Bracewell,0,0,,,,,,caught,JC Buttler,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,11.4,England,New Zealand,JM Cox,SM Curran,MG Bracewell,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,11.5,England,New Zealand,SM Curran,JM Cox,MG Bracewell,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,11.6,England,New Zealand,SM Curran,JM Cox,MG Bracewell,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,12.1,England,New Zealand,SM Curran,JM Cox,KA Jamieson,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,12.2,England,New Zealand,JM Cox,SM Curran,KA Jamieson,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,12.3,England,New Zealand,JM Cox,SM Curran,KA Jamieson,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,12.4,England,New Zealand,JM Cox,SM Curran,KA Jamieson,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,12.5,England,New Zealand,JM Cox,SM Curran,KA Jamieson,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,12.6,England,New Zealand,JM Cox,SM Curran,KA Jamieson,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,13.1,England,New Zealand,JM Cox,SM Curran,MG Bracewell,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,13.2,England,New Zealand,JM Cox,SM Curran,MG Bracewell,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,13.3,England,New Zealand,SM Curran,JM Cox,MG Bracewell,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,13.4,England,New Zealand,JM Cox,SM Curran,MG Bracewell,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,13.5,England,New Zealand,SM Curran,JM Cox,MG Bracewell,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,13.6,England,New Zealand,JM Cox,SM Curran,MG Bracewell,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,14.1,England,New Zealand,JM Cox,SM Curran,MJ Santner,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,14.2,England,New Zealand,JM Cox,SM Curran,MJ Santner,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,14.3,England,New Zealand,SM Curran,JM Cox,MJ Santner,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,14.4,England,New Zealand,SM Curran,JM Cox,MJ Santner,6,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,14.5,England,New Zealand,SM Curran,JM Cox,MJ Santner,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,14.6,England,New Zealand,SM Curran,JM Cox,MJ Santner,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,15.1,England,New Zealand,JM Cox,SM Curran,JA Duffy,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,15.2,England,New Zealand,SM Curran,JM Cox,JA Duffy,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,15.3,England,New Zealand,JM Cox,SM Curran,JA Duffy,4,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,15.4,England,New Zealand,JM Cox,SM Curran,JA Duffy,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,15.5,England,New Zealand,SM Curran,JM Cox,JA Duffy,0,4,,,,4,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,15.6,England,New Zealand,SM Curran,JM Cox,JA Duffy,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,16.1,England,New Zealand,SM Curran,JM Cox,KA Jamieson,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,16.2,England,New Zealand,JM Cox,SM Curran,KA Jamieson,0,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,16.3,England,New Zealand,JM Cox,SM Curran,KA Jamieson,4,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,16.4,England,New Zealand,JM Cox,SM Curran,KA Jamieson,0,0,,,,,,caught,JM Cox,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,16.5,England,New Zealand,BA Carse,SM Curran,KA Jamieson,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,16.6,England,New Zealand,SM Curran,BA Carse,KA Jamieson,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,17.1,England,New Zealand,SM Curran,BA Carse,MJ Henry,4,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,17.2,England,New Zealand,SM Curran,BA Carse,MJ Henry,2,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,17.3,England,New Zealand,SM Curran,BA Carse,MJ Henry,2,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,17.4,England,New Zealand,SM Curran,BA Carse,MJ Henry,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,17.5,England,New Zealand,BA Carse,SM Curran,MJ Henry,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,17.6,England,New Zealand,SM Curran,BA Carse,MJ Henry,1,0,,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,18.1,England,New Zealand,SM Curran,BA Carse,KA Jamieson,0,1,1,,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,18.2,England,New Zealand,SM Curran,BA Carse,KA Jamieson,0,1,,1,,,,,,,
1491717,2025/26,2025-10-18,"Hagley Oval, Christchurch",1,18.3,England,New Zealand,SM Curran,BA Carse,KA Jamieson,2,0,,,,,,,,,
