match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1503451,2025/26,2025-10-08,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.1,Qatar,United Arab Emirates,I Liyanage,Zubair Ali,Junaid Siddique,0,0,,,,,,,,,
1503451,2025/26,2025-10-08,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.2,Qatar,United Arab Emirates,I Liyanage,Zubair Ali,Junaid Siddique,0,0,,,,,,,,,
1503451,2025/26,2025-10-08,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.3,Qatar,United Arab Emirates,I Liyanage,Zubair Ali,Junaid Siddique,0,0,,,,,,caught,I Liyanage,,
1503451,2025/26,2025-10-08,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.4,Qatar,United Arab Emirates,Shariq Munir,Zubair Ali,Junaid Siddique,0,0,,,,,,,,,
1503451,2025/26,2025-10-08,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.5,Qatar,United Arab Emirates,Shariq Munir,Zubair Ali,Junaid Siddique,4,0,,,,,,,,,
1503451,2025/26,2025-10-08,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.6,Qatar,United Arab Emirates,Shariq Munir,Zubair Ali,Junaid Siddique,0,1,,,,1,,,,,
1503451,2025/26,2025-10-08,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.1,Qatar,United Arab Emirates,Shariq Munir,Zubair Ali,Muhammad Rohid,0,0,,,,,,,,,
1503451,2025/26,2025-10-08,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.2,Qatar,United Arab Emirates,Shariq Munir,Zubair Ali,Muhammad Rohid,0,0,,,,,,run out,Zubair Ali,,
1503451,2025/26,2025-10-08,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.3,Qatar,United Arab Emirates,Muhammad Asim,Shariq Munir,Muhammad Rohid,0,0,,,,,,caught,Muhammad Asim,,
1503451,2025/26,2025-10-08,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.4,Qatar,United Arab Emirates,Muhammad Tanveer,Shariq Munir,Muhammad Rohid,0,0,,,,,,,,,
1503451,2025/26,2025-10-08,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.5,Qatar,United Arab Emirates,Muhammad Tanveer,Shariq Munir,Muhammad Rohid,0,0,,,,,,,,,
1503451,2025/26,2025-10-08,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.6,Qatar,United Arab Emirates,Muhammad Tanveer,Shariq Munir,Muhammad Rohid,0,0,,,,,,,,,
1503451,2025/26,2025-10-08,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,2.1,Qatar,United Arab Emirates,Shariq Munir,Muhammad Tanveer,Junaid Siddique,0,0,,,,,,,,,
1503451,2025/26,2025-10-08,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,2.2,Qatar,United Arab Emirates,Shariq Munir,Muhammad Tanveer,Junaid Siddique,0,0,,,,,,,,,
1503451,2025/26,2025-10-08,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,2.3,Qatar,United Arab Emirates,Shariq Munir,Muhammad Tanveer,Junaid Siddique,0,1,1,,,,,,,,
